,employee_id,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
1837,143822,263,7,,0.5571189999999999,2,,1,0.9755219999999999,0,3
1838,103557,214,2,,0.511575,2,,1,0.71427,0,2
1839,132145,173,2,,,4,,1,0.498,0,3
1840,104556,225,0,,0.933783,4,1.0,2,0.9480149999999999,0,2
1841,102259,282,6,,0.8710389999999999,4,,2,0.158881,0,4
1842,104564,168,2,,0.90317,2,,1,0.658788,0,4
1843,111518,184,3,,0.97954,3,,3,0.549686,0,2
1844,112774,142,3,,0.600116,2,,2,0.43899799999999994,1,3
1845,115619,192,6,,,2,,3,0.8303280000000001,0,3
1846,111171,265,9,,0.7841359999999999,7,,1,0.14263900000000002,1,4
1847,112635,200,2,,0.641865,2,,2,0.8477790000000001,0,3
1848,102565,197,5,,0.541139,5,,2,0.826209,0,4
1849,116532,212,2,1.0,0.8465280000000001,4,,2,0.769478,0,2
1850,105824,143,4,,0.530183,5,,2,0.9629459999999999,0,2
1851,114943,244,0,,0.9337340000000001,3,,2,0.758054,0,4
1852,114775,259,4,,1.0,4,,2,0.885716,1,5
1853,114326,265,10,1.0,0.654193,4,,2,0.64113,0,4
1854,100691,271,4,,0.845275,6,,1,0.803379,0,3
1855,112998,206,5,,0.6393979999999999,5,,1,0.637491,0,3
1856,110454,243,3,,0.83873,5,,1,0.8878959999999999,1,5
1857,109893,156,5,,0.529895,2,,1,0.346503,1,3
1858,109692,266,2,,0.394744,6,1.0,2,0.24021599999999999,0,3
1859,108203,220,2,,0.570325,3,,1,0.963918,0,3
1860,110281,114,4,,0.697048,5,,2,0.635426,0,6
1861,109644,191,2,,0.790251,5,,2,0.9710979999999999,0,4
1862,118658,132,10,,0.5171140000000001,2,,1,0.370084,1,3
1863,115177,262,2,,0.8512,4,,2,0.965832,0,2
1864,110421,274,5,,0.743448,4,,2,0.735647,0,3
1865,104111,239,3,1.0,0.727363,5,,1,0.6000449999999999,0,2
1866,114751,213,4,,0.5188119999999999,3,,2,0.737464,0,3
1867,103093,167,10,,0.591295,3,,2,0.732366,0,4
1868,118547,219,5,,0.992353,5,,1,0.832635,1,5
1869,105563,174,2,,,3,,1,0.523857,0,3
1870,116740,129,2,1.0,0.6684329999999999,2,,1,0.5511,0,3
1871,119239,168,3,,0.773403,3,,1,0.8181039999999999,0,2
1872,118505,262,2,,,4,,1,0.8853719999999999,0,2
1873,111560,210,10,,0.455247,5,,1,0.302795,0,5
1874,101392,167,5,,0.466937,3,,2,0.594847,0,4
1875,108368,132,5,1.0,0.391579,5,1.0,1,0.46191099999999996,0,6
1876,116422,237,2,,0.538149,3,,2,0.529439,0,3
1877,111397,154,3,,0.619474,2,,1,0.43845,1,3
1878,113670,245,6,1.0,0.684582,3,,1,0.9771,0,2
1879,116161,175,3,,,5,,1,0.797074,0,3
1880,100911,196,1,,,4,1.0,3,0.385498,0,3
1881,102020,254,5,1.0,0.778575,3,,2,0.619212,0,3
1882,127241,218,5,,0.9504229999999999,5,,2,0.8588180000000001,1,5
1883,116553,186,3,,,5,,3,0.466768,0,2
1884,109798,142,2,,0.5863619999999999,3,,1,0.607,0,3
1885,118264,160,2,,0.497486,3,,2,0.7767470000000001,0,3
1886,114728,233,2,,0.623965,6,,2,0.687437,0,6
1887,104772,230,5,,0.533454,5,,1,0.752654,0,2
1888,108716,244,2,,0.992908,3,,2,0.559198,0,3
1889,116510,137,3,,0.9012709999999999,4,,2,0.7942319999999999,0,3
1890,120604,310,7,,0.8386680000000001,7,,1,0.0767681,1,5
1891,111038,275,2,,0.565588,4,,2,0.11817899999999999,0,10
1892,107732,234,2,,0.9425319999999999,4,,1,0.80348,1,5
1893,107517,273,3,1.0,0.670327,4,,1,0.682562,0,4
1894,110452,234,3,,0.548461,2,,1,0.9558209999999999,0,2
1895,110922,229,2,,0.667989,2,,1,0.893747,0,4
1896,113245,287,5,,0.951416,6,,2,0.105027,1,4
1897,112784,263,4,1.0,0.937911,4,,2,0.9327979999999999,0,3
1898,114153,297,2,,0.845922,6,,2,0.10895099999999999,1,4
1899,107829,263,5,,0.9502450000000001,5,,2,0.785175,1,5
1900,100843,241,2,,0.530812,3,,2,0.6599470000000001,0,3
1901,134060,261,4,,0.8531549999999999,3,,2,0.476509,0,2
1902,104346,151,2,,0.554599,2,,1,0.40788800000000003,1,3
1903,105651,209,2,,0.90659,5,,1,0.927516,0,4
1904,116123,192,4,,0.558994,5,,2,0.563825,0,3
1905,118112,305,6,,0.838046,7,,1,0.072992,1,4
1906,100492,182,7,1.0,0.9778469999999999,5,,2,0.912502,0,4
1907,117668,199,5,,0.6531899999999999,3,,1,0.63803,0,2
1908,110745,198,5,,0.44754499999999997,3,,2,0.656449,0,4
1909,101378,155,1,,1.0,4,,1,0.8510270000000001,0,3
1910,111057,270,2,,0.816645,4,,3,0.692792,0,2
1911,113480,160,5,,0.7439,6,,2,0.09366110000000001,0,5
1912,113995,103,7,,0.407527,2,,2,0.634173,0,8
1913,108700,206,2,,0.8650030000000001,4,,2,0.728106,1,4
1914,104372,141,6,1.0,1.0,3,,1,0.613008,0,2
1915,104002,250,2,1.0,,4,,1,0.859187,0,3
1916,119954,199,2,,0.807638,2,,1,0.93199,0,3
1917,115536,135,3,,,2,,2,0.4172,1,3
1918,102194,165,4,1.0,0.892167,3,,1,0.7077859999999999,0,3
1919,118828,133,5,,0.7096819999999999,5,,2,0.5942390000000001,0,10
1920,104655,207,2,,0.87566,4,,1,0.8593280000000001,0,10
1921,110527,211,5,,0.572761,3,,1,0.47659300000000004,0,4
1922,115274,234,5,,1.0,5,,2,0.899492,1,5
1923,105765,191,1,,0.37958200000000003,5,,2,0.253877,0,5
1924,105089,158,5,,0.527713,4,,2,0.548895,0,2
1925,102126,140,2,,0.9050860000000001,2,,3,0.455058,0,4
1926,106544,209,1,,0.9331459999999999,3,,3,0.6431560000000001,0,2
1927,126847,232,2,,0.8637370000000001,5,,1,0.22773200000000002,1,3
1928,111702,178,4,,0.601645,3,,1,0.180617,0,5
1929,107244,191,4,,0.9478780000000001,5,,3,0.314413,0,3
1930,111044,257,3,1.0,,3,,1,0.703759,0,3
1931,116405,157,1,1.0,0.928941,5,,2,0.654502,0,7
1932,106282,153,6,,0.697789,4,,1,0.657801,0,3
1933,119489,178,2,1.0,0.639517,5,,2,0.853426,0,7
1934,118090,168,2,,0.6435529999999999,3,,1,0.489559,0,3
1935,127739,267,2,,0.8124819999999999,5,,2,0.81316,1,5
1936,119315,270,3,,0.85798,4,,2,0.972039,0,3
1937,102857,173,6,,0.627155,4,,1,0.7944680000000001,0,2
1938,108442,141,7,,,4,,1,0.549676,0,3
1939,108347,153,5,,0.7992229999999999,4,,1,0.604251,0,2
1940,103123,196,4,1.0,1.0,3,,1,0.705585,0,6
1941,124242,226,6,,0.860763,4,,2,0.7681319999999999,1,5
1942,126726,147,2,,0.538567,2,,1,0.459021,1,3
1943,110531,263,3,,0.5469970000000001,4,,1,0.969817,0,3
1944,115109,190,2,,0.629869,4,,2,0.663721,0,2
1945,119936,279,2,,0.365753,5,,1,0.888704,0,5
1946,109946,149,4,,0.584592,3,,2,0.679513,0,2
1947,103850,279,7,,0.7617430000000001,5,,1,0.25802800000000004,0,8
1948,115570,171,5,,0.603065,3,,1,0.806949,0,3
1949,113030,215,5,,0.7322310000000001,5,1.0,1,0.9042030000000001,0,3
1950,113214,157,2,1.0,0.8311290000000001,6,,1,0.195079,0,6
1951,109687,149,2,,0.988757,4,1.0,2,0.814887,0,3
1952,110809,173,2,,0.43041,6,,2,0.248104,0,7
1953,129735,142,2,,0.5405340000000001,2,,2,0.45336899999999997,1,3
1954,107313,118,3,,0.672787,3,,1,0.33866199999999996,0,4
1955,103638,169,3,,0.9037870000000001,5,,2,0.7495470000000001,0,3
1956,103208,148,10,,0.757315,3,,2,0.5948319999999999,0,4
1957,100145,194,4,,0.66394,4,,2,0.120656,0,4
1958,106060,227,4,,0.739911,4,,1,0.7394649999999999,0,2
1959,112492,111,3,,0.6315029999999999,6,,3,0.79478,0,6
1960,114010,245,7,,0.9299780000000001,3,,2,0.858966,0,3
1961,115276,151,0,,0.636792,5,,2,0.969684,0,2
1962,115434,202,2,1.0,0.868877,6,1.0,2,0.143309,0,4
1963,108259,241,5,,0.633102,4,,1,0.9737129999999999,0,2
1964,114127,221,1,1.0,0.9465610000000001,4,,3,0.950478,0,10
1965,110907,131,2,,0.422362,3,,2,0.755397,0,3
1966,113072,135,6,,0.407513,4,,3,0.43977700000000003,0,2
1967,107158,122,3,,0.564304,2,,1,0.87005,0,2
1968,102910,246,4,,0.7280939999999999,6,,2,0.13494,0,4
1969,111995,247,2,,0.37312199999999995,3,,2,0.18618900000000002,0,4
1970,103452,218,2,,0.7967390000000001,6,,2,0.13966800000000001,0,6
1971,103760,204,3,,0.776094,4,,2,0.48922299999999996,0,3
1972,116482,162,6,,0.9065700000000001,4,,1,0.827685,0,3
1973,106893,165,2,,0.666883,5,,2,0.598666,0,2
1974,101197,222,2,,0.761882,4,,2,0.601763,0,2
1975,108774,149,3,,0.5500010000000001,4,,2,0.673417,0,3
1976,111892,181,4,,0.7349640000000001,3,,2,1.0,0,2
1977,111526,286,2,,0.618172,5,,1,0.152899,0,3
1978,103876,149,4,,,3,,1,0.8599709999999999,0,3
1979,117100,251,10,1.0,0.931572,3,,2,0.548175,0,3
1980,101606,232,2,1.0,0.6722899999999999,3,,2,0.865132,0,3
1981,104932,275,4,,0.923298,6,,1,0.10056,1,4
1982,110912,160,2,,0.567301,2,,1,0.364707,1,3
1983,112885,263,10,,,4,,1,0.569984,0,3
1984,116047,237,4,1.0,0.812485,4,,2,0.666812,0,3
1985,119660,119,2,,0.943267,5,,1,0.40117600000000003,0,2
1986,113127,245,2,,0.9436700000000001,6,,2,0.09274210000000001,1,4
1987,119471,257,2,1.0,0.725507,4,,2,0.6820729999999999,0,10
1988,113583,130,8,,,1,,2,0.6212118710642862,0,3
1989,104383,224,2,,0.6041340000000001,4,,3,0.6396,0,3
1990,106017,224,2,,0.743364,6,,3,0.853001,0,6
1991,109319,227,5,,0.887558,3,,1,0.537563,0,2
1992,119509,146,2,,0.8690969999999999,3,,1,0.570543,0,10
1993,107764,262,5,,0.9007629999999999,4,,1,0.25810500000000003,0,3
1994,115932,200,3,,0.700422,4,,1,0.7962739999999999,0,2
1995,113027,130,4,,0.505763,2,,3,0.440855,1,3
1996,114289,130,10,,0.599279,3,,1,0.385344,0,5
1997,110543,239,7,,1.0,5,,1,0.830907,1,6
1998,104146,281,2,,0.579585,3,,3,0.623915,0,3
1999,111381,164,4,,0.467841,4,,1,0.6222340000000001,0,3
2000,115509,151,4,,,2,,1,0.398834,1,3
2001,119671,137,6,1.0,0.895473,6,,1,0.961889,0,8
2002,106722,270,5,1.0,0.76507,5,,1,0.816058,0,3
2003,105276,203,2,,0.885592,4,,1,0.9301299999999999,0,2
2004,109704,210,2,,1.0,4,,2,0.626152,0,3
2005,100832,216,1,,0.691124,3,,2,0.563263,0,4
2006,105826,184,5,1.0,0.851751,3,,1,0.902783,0,3
2007,104408,167,10,,0.652057,4,1.0,3,0.9412889999999999,0,3
2008,113384,120,5,,0.362106,3,,1,0.466078,0,6
2009,118788,159,5,1.0,0.6838270000000001,3,,2,0.551305,0,3
2010,106081,168,5,,,6,,3,0.789081,0,2
2011,148212,142,3,,0.8790530000000001,4,,2,0.778473,0,3
2012,118755,143,0,,0.571527,3,,1,0.767074,0,3
2013,101583,221,5,,0.77805,3,,1,0.821779,0,2
2014,110670,198,5,,0.722383,3,,1,0.679303,0,2
2015,102262,222,5,,0.579336,5,,1,0.9792860000000001,0,3
2016,100730,304,2,,0.956159,6,,1,0.144254,1,4
2017,110155,154,2,1.0,0.9990620000000001,3,,1,0.959433,0,2
2018,107910,167,2,,0.6957909999999999,4,,1,0.811855,0,2
2019,102655,274,5,1.0,0.621023,2,,3,0.325654,0,3
2020,108826,235,9,,0.774278,4,,2,0.677098,0,3
2021,101641,247,5,,0.6346149999999999,4,,2,0.645035,0,2
2022,102706,247,5,,0.539651,4,1.0,3,0.928435,0,3
2023,110277,217,2,,0.66706,5,,2,0.9609129999999999,0,3
2024,112684,272,2,,0.551871,4,,1,0.690156,0,3
2025,113578,142,1,,,4,,2,0.8204530000000001,0,3
2026,106520,220,1,,0.8242860000000001,3,,2,0.8408620000000001,0,3
2027,114508,172,0,,,3,,2,0.504736,0,2
2028,102442,216,2,,,3,,1,0.763023,0,3
2029,113034,160,4,,0.531134,2,,1,0.45934300000000006,1,3
2030,116831,221,4,,1.0,5,,1,0.963217,1,5
2031,110008,152,4,,0.927839,3,,2,0.805245,0,4
2032,124285,304,10,,0.798287,6,,1,0.166047,1,4
2033,117376,184,4,,0.8435860000000001,4,,2,0.717206,0,4
2034,115106,198,5,,0.9523309999999999,5,,3,0.646374,0,2
2035,109151,265,6,,0.843992,3,,2,0.928884,0,3
2036,113937,153,5,,0.839477,3,,1,0.872891,0,3
2037,103897,210,6,,0.7925,5,,3,0.895942,0,3
2038,117316,252,3,,,5,,1,0.823153,0,2
2039,104450,175,5,,0.545586,6,,2,0.170835,0,4
2040,108089,188,6,,0.572397,3,,1,1.0,0,4
2041,107308,143,2,,0.6089640000000001,4,,2,0.759362,0,2
2042,119179,156,4,,0.476471,2,,2,0.48437399999999997,1,3
2043,114927,70,8,1.0,,1,,1,0.6212118710642862,0,3
2044,100895,263,5,1.0,0.6115520000000001,4,1.0,2,0.739768,0,2
2045,119251,139,2,,0.528008,2,,1,0.48188000000000003,1,3
2046,103229,192,2,,0.673461,4,,3,0.158237,0,6
2047,124512,310,2,,0.8581790000000001,7,,2,0.147125,1,4
2048,100900,155,10,,0.941247,6,,2,0.37149899999999997,0,2
2049,107437,153,9,,0.592234,4,,2,0.9865209999999999,0,3
2050,106059,141,2,,0.554717,2,,1,0.39876999999999996,1,3
2051,109242,241,4,,0.530461,3,,1,0.755141,0,3
2052,111391,102,5,,0.662469,3,,2,0.564086,0,6
2053,111009,175,2,,0.6544399999999999,3,,3,0.687615,0,3
2054,111111,200,9,,0.895249,3,,1,0.739011,0,3
2055,100264,211,5,,0.5354869999999999,3,,2,0.906991,0,2
2056,111141,157,2,,0.481378,2,,2,0.454214,1,3
2057,113649,219,5,,0.9084770000000001,2,,1,0.862074,0,4
2058,106482,132,8,,,2,,2,0.6212118710642862,1,3
2059,110387,274,2,,0.726396,3,,2,0.7934439999999999,0,2
2060,105157,189,2,,0.89574,3,,2,0.759062,0,3
2061,117001,155,10,,0.5267970000000001,4,,3,0.782101,0,4
2062,116228,179,2,1.0,0.779223,3,,3,0.74628,0,2
2063,118393,194,3,,0.8436870000000001,3,,1,0.799937,0,3
2064,114912,249,4,,0.657027,5,,3,0.215644,0,5
2065,108570,270,5,,0.6507390000000001,5,,3,0.6392720000000001,0,3
2066,134618,255,2,,0.756696,5,,2,0.764008,0,4
2067,102199,176,3,,0.664453,3,,2,0.886091,0,2
2068,118904,202,1,,0.80175,4,,1,0.470207,0,3
2069,110697,212,2,,0.708742,3,,1,0.5236109999999999,0,3
2070,101462,242,7,,0.510714,5,,2,0.0854245,0,4
2071,101155,167,2,,0.650511,5,,1,0.8149890000000001,0,3
2072,116628,104,6,,0.5799989999999999,6,,2,0.48733999999999994,0,4
2073,119828,254,3,1.0,,4,,1,0.986943,0,2
2074,112150,134,7,,0.488221,2,,2,0.35932,1,3
2075,126390,310,6,,0.524456,5,,2,0.414488,1,3
2076,101724,245,3,,0.723653,3,,3,0.271947,0,6
2077,105667,114,8,,,2,,1,0.6212118710642862,0,3
2078,106338,142,10,,,3,,1,0.9388770000000001,0,3
2079,114371,219,2,,0.7173430000000001,4,,2,0.23571599999999998,0,5
2080,109081,166,2,,0.5891069999999999,3,,2,0.9462229999999999,0,4
2081,108495,254,6,,0.819682,4,,1,0.873531,0,2
2082,109065,236,3,,0.403086,2,,2,0.857366,0,3
2083,114903,210,6,,0.721965,5,,1,0.984123,0,2
2084,116656,273,4,,0.7355510000000001,4,,1,0.222388,0,5
2085,118222,258,2,,,3,,2,0.804033,0,3
2086,106499,188,1,,0.598116,3,,2,0.541333,0,3
2087,102456,92,8,,,1,,2,0.6212118710642862,0,3
2088,118621,274,4,,0.929425,3,,3,0.6829689999999999,0,2
2089,119598,238,7,1.0,0.521567,6,,1,0.13313,0,6
2090,116760,154,2,,0.590114,2,,1,0.374774,1,3
2091,118572,208,4,1.0,,3,,2,0.6162449999999999,0,3
2092,115099,146,3,,,2,,1,0.430571,1,3
2093,106819,123,10,,,3,,2,0.473051,0,3
2094,118232,141,5,,0.502237,2,,2,0.340725,1,3
2095,114897,144,5,1.0,0.8803479999999999,4,,1,0.90595,0,3
2096,135016,234,2,,0.6938880000000001,5,,2,0.089295,0,6
2097,128269,216,2,,0.5128699999999999,5,,1,0.807773,1,3
2098,102856,274,2,,0.7411300000000001,2,,3,0.208102,0,10
2099,113081,272,2,,0.757556,2,,2,0.9807170000000001,0,2
2100,106381,244,2,,0.702217,4,,1,0.631518,0,4
2101,108811,232,4,,0.958592,3,,2,0.5397569999999999,0,2
2102,117894,218,2,,0.489442,3,,2,0.646017,0,2
2103,111624,161,3,,0.353252,5,,1,0.187305,0,4
2104,110600,167,5,,0.797625,3,,1,0.8784639999999999,0,2
2105,106546,268,4,,0.9126770000000001,4,,2,0.69289,0,4
2106,115937,197,5,1.0,0.796661,4,,1,0.7709590000000001,0,3
2107,107935,201,2,,0.804591,2,,3,0.9649479999999999,0,2
2108,113225,182,2,1.0,0.712669,5,,2,0.858717,0,2
2109,101441,236,3,,0.390489,2,,2,0.786021,0,3
2110,100143,243,6,,0.810554,4,,1,0.670916,0,4
2111,108133,205,2,1.0,0.663105,6,,2,0.165357,0,5
2112,110331,158,1,,0.634889,5,,2,0.905542,0,3
2113,109756,152,5,,0.691218,4,,2,0.811064,0,3
2114,107350,273,2,1.0,0.8932610000000001,4,,1,0.574258,0,2
2115,109762,100,7,1.0,0.507415,2,1.0,2,0.628506,0,6
2116,101486,141,1,1.0,0.41845699999999997,2,1.0,3,0.493751,0,7
2117,111965,261,2,,0.542932,5,,2,0.787748,0,5
2118,104130,150,2,1.0,0.430957,2,,1,0.424372,1,3
2119,112816,223,4,1.0,0.605387,3,,1,0.655062,0,3
2120,117418,142,2,,0.525745,4,,1,0.781135,0,4
2121,114670,158,6,,0.989957,3,,2,0.710993,0,2
2122,118239,177,2,,0.820629,3,,2,0.681186,1,4
2123,122178,151,10,,0.472944,2,,2,0.49467,1,3
2124,110484,227,2,,0.6799029999999999,4,,1,0.765463,0,3
2125,105840,98,4,,0.45696400000000004,2,,1,0.523361,0,4
2126,113256,255,7,,0.90679,4,,2,0.733416,0,4
2127,115281,135,2,,0.87956,3,,2,0.8264799999999999,0,2
2128,110240,139,3,,0.526794,5,,1,0.187278,0,6
2129,111583,114,5,,0.633822,4,,2,0.33624,0,3
2130,107423,225,2,,0.89144,3,,2,0.803501,0,4
2131,111261,157,10,,0.5377810000000001,2,,1,0.473153,1,3
2132,138008,225,2,,0.7098979999999999,5,,2,0.740739,0,7
2133,103320,257,10,,0.768243,3,,1,0.29031799999999996,0,5
2134,109393,181,5,,0.46693199999999996,4,,1,0.673909,0,5
2135,125797,137,2,,0.512045,2,,2,0.466096,1,3
2136,104938,184,7,,0.774065,4,,1,0.677497,0,3
2137,113822,200,5,,0.996282,4,,1,0.716268,0,4
2138,121934,296,5,,0.9768620000000001,7,,1,0.10880999999999999,1,4
2139,118533,144,2,,,2,,2,0.366765,1,3
2140,108963,203,4,1.0,0.557888,4,,3,0.756671,0,3
2141,117329,209,2,,0.656604,4,,1,0.920939,0,4
2142,105626,253,2,,1.0,3,,2,1.0,0,4
2143,108237,259,2,,0.800225,5,,1,0.969102,1,5
2144,110865,267,5,,,5,,2,0.7844180000000001,0,2
2145,112943,145,10,,,2,,2,0.449254,1,3
2146,109428,238,2,1.0,,2,,1,0.94471,0,2
2147,108216,238,2,1.0,1.0,4,,3,0.718076,0,4
2148,114120,245,2,1.0,0.8609530000000001,2,1.0,2,0.655321,0,2
2149,111957,150,6,,0.601995,2,,1,0.44277,1,3
2150,116269,169,4,1.0,0.753024,3,,2,0.42466899999999996,0,2
2151,117839,286,1,,0.9531799999999999,3,,3,0.7578739999999999,0,6
2152,107920,231,3,,0.8578549999999999,4,,1,0.695775,0,3
2153,115626,255,1,,0.5607489999999999,5,,2,0.792704,0,4
2154,103488,138,5,,0.43720200000000004,2,,1,0.42166400000000004,1,3
2155,114166,130,3,,0.557902,5,,1,0.279832,0,2
2156,104811,158,6,,0.6214149999999999,4,,1,0.655193,0,3
2157,111531,222,4,1.0,0.958759,4,,2,0.500898,0,3
2158,113714,131,2,1.0,,2,,2,0.326496,1,3
2159,125365,128,2,,0.516555,2,,1,0.432162,1,3
2160,103096,198,4,,0.589538,3,,1,0.9522889999999999,0,3
2161,113615,219,2,1.0,0.724072,6,,2,0.180089,0,4
2162,101236,213,2,,0.46537,4,,2,1.0,0,2
2163,117496,246,7,,0.681427,5,,2,0.92714,0,3
2164,117605,152,3,,0.5723189999999999,2,,2,0.40770300000000004,1,3
2165,119085,135,2,1.0,0.509781,3,,2,0.541316,0,3
2166,115567,272,7,1.0,0.605039,4,,1,0.570807,0,4
2167,108722,282,4,1.0,0.548554,4,,1,0.220892,0,4
2168,113795,247,9,,0.8388620000000001,6,,2,0.09157739999999999,1,4
2169,117786,161,4,,0.644727,5,,2,0.701919,0,3
2170,103358,216,2,,0.928374,4,,2,0.844224,0,4
2171,104367,159,10,1.0,0.65613,6,,2,0.18883,0,5
2172,106556,224,4,,0.848923,4,,2,0.815605,0,4
2173,109516,100,5,1.0,1.0,3,,1,0.5635640000000001,0,4
2174,101941,217,2,,0.686431,4,,1,0.734481,0,3
2175,117538,149,10,,0.700597,4,,1,1.0,0,2
2176,109970,265,4,,0.7385520000000001,3,,2,0.512818,0,3
2177,122031,155,2,,0.484832,2,,1,0.40283,1,3
2178,116261,143,3,1.0,0.570114,4,,2,0.8860100000000001,0,6
2179,110165,258,5,1.0,0.9425959999999999,4,,1,0.7502409999999999,0,3
2180,109753,270,5,,0.717903,5,,3,0.895921,0,2
2181,102267,100,2,,0.6763939999999999,6,,2,0.280988,0,4
2182,107427,266,3,,0.81648,4,,1,0.33369099999999996,0,4
2183,109188,208,4,,0.893949,3,,1,0.86187,0,3
2184,116072,176,2,,0.5354869999999999,4,,2,0.623528,0,3
2185,105646,157,2,,0.557934,4,,1,0.749354,0,3
2186,117117,139,7,,0.604773,3,,3,0.7548189999999999,0,3
2187,140571,166,2,,0.61463,5,,2,0.8235899999999999,0,3
2188,109024,198,2,,0.46657600000000005,5,,1,0.774784,0,3
2189,129482,287,5,,0.9185620000000001,6,,1,0.14211300000000002,1,4
2190,108944,121,8,,,1,,2,0.6212118710642862,0,3
2191,115878,194,7,,0.574485,5,,2,0.916488,0,4
2192,113215,269,2,,,3,,2,0.9480860000000001,0,3
2193,107964,222,5,1.0,0.528258,3,,2,0.632516,0,3
2194,109039,238,1,,0.782985,4,,1,0.944999,0,2
2195,103583,221,6,,0.723931,4,,1,0.787625,0,4
2196,101744,170,5,,,3,,1,0.694971,0,3
2197,114109,169,2,,0.6552859999999999,4,,1,0.737264,0,2
2198,103187,113,3,,0.831959,4,,2,0.606471,0,3
2199,103441,179,3,,0.6494939999999999,3,,2,0.144401,1,3
2200,105975,254,5,,0.942307,6,,1,0.156974,1,4
2201,115224,187,2,,0.9523309999999999,5,,2,0.8463,0,4
2202,107195,174,5,,0.923559,4,,1,0.749999,0,2
2203,111604,184,6,,0.50147,3,,1,0.781874,0,2
2204,104066,148,5,,0.5925239999999999,3,,2,0.785878,0,4
2205,107049,202,5,,0.48014300000000004,3,,1,0.9943139999999999,0,6
2206,114261,167,2,,0.63245,6,,1,0.114419,0,6
2207,102578,160,2,,0.557679,4,,1,0.6838569999999999,0,3
2208,105353,223,6,1.0,0.8246600000000001,2,,1,0.883525,0,3
2209,113158,269,2,,0.9698899999999999,7,,2,0.11045899999999999,1,4
2210,106888,191,4,,0.9550299999999999,6,,1,0.218927,0,5
2211,112558,216,5,,1.0,4,,1,0.763115,1,6
2212,144119,183,7,,0.577495,4,,1,1.0,0,3
2213,109289,283,3,,0.898818,6,,1,0.10288299999999999,1,5
2214,110971,201,2,,0.615609,4,,2,0.669652,0,3
2215,110672,308,3,,0.9001040000000001,7,,2,0.090738,1,4
2216,108260,237,7,,0.775113,4,,1,0.578162,0,3
2217,104681,162,4,,0.915537,3,,2,0.855461,0,3
2218,118440,229,7,,0.5858439999999999,7,,1,0.116895,1,3
2219,117442,143,2,,0.49094799999999994,2,,2,0.39668600000000004,1,3
2220,119250,241,5,,0.867151,4,,1,0.870609,1,5
2221,106921,133,2,,0.518467,2,,1,0.429641,1,3
2222,105541,98,2,,0.842616,4,,1,0.795833,0,4
2223,103081,147,10,,0.8578709999999999,3,,2,0.9637709999999999,0,8
2224,118001,220,4,,0.734484,4,,1,0.347934,0,3
2225,114143,137,5,1.0,,5,,2,0.488534,0,3
2226,114418,132,7,,0.40765300000000004,2,,1,0.484727,1,3
2227,107657,253,2,,0.712256,4,,1,0.594175,0,2
2228,110274,145,6,,0.692696,5,,2,0.941951,0,2
2229,107631,242,4,,0.652764,4,,3,0.962008,0,3
2230,107523,224,2,,0.6257119999999999,5,,1,0.613895,0,3
2231,121894,140,2,,0.508459,2,,1,0.469581,1,3
2232,110268,177,4,,0.634428,4,,2,0.975402,0,4
2233,112270,137,5,1.0,0.963059,5,,1,0.138037,0,5
2234,113809,152,6,,0.471779,2,,1,0.33105500000000004,1,3
2235,108946,224,2,,0.7073020000000001,3,,1,0.761929,0,3
2236,104840,176,2,,0.574021,4,,2,0.785057,0,2
2237,118080,228,2,,0.9372020000000001,4,,1,0.745604,1,5
2238,102360,217,3,,0.640019,4,,2,0.9254459999999999,0,4
2239,111351,265,2,,0.792833,4,,1,0.920042,1,6
2240,113741,199,5,,0.505883,3,,2,1.0,0,10
2241,107245,134,2,,0.539469,2,,1,0.49195600000000006,1,3
2242,128499,256,4,1.0,0.9134969999999999,5,,2,0.75656,1,6
2243,119686,161,5,,,3,,2,0.6880109999999999,0,2
2244,106102,255,2,,1.0,5,,1,0.903335,1,6
2245,110381,144,2,,0.75053,3,,2,0.9762370000000001,0,3
2246,113761,180,7,1.0,0.408692,3,,2,0.602719,0,5
2247,139725,175,5,,0.811457,3,,2,0.827576,0,3
2248,115912,263,3,,0.822846,4,,1,0.870474,0,3
2249,109801,183,2,,0.5528569999999999,3,,1,0.989891,0,3
2250,107366,205,1,1.0,0.704796,3,,2,0.926319,0,8
2251,118133,160,1,,0.660958,5,,3,0.599743,0,3
2252,110267,274,4,,0.754134,6,,2,0.0671842,1,4
2253,108755,278,5,,0.545104,7,,1,0.30795900000000004,1,3
2254,116155,199,5,,0.641566,3,,1,0.440463,0,2
2255,103545,168,4,,0.8474450000000001,4,1.0,1,0.9638450000000001,0,3
2256,112394,132,2,,0.538856,5,,1,0.287958,1,5
2257,106234,225,1,1.0,0.839052,2,1.0,3,0.501308,0,7
2258,110453,197,3,,0.9601569999999999,3,,2,0.767949,0,3
2259,100714,152,7,,0.656922,3,,1,0.702101,0,2
2260,106616,258,2,,0.650626,4,,1,0.771356,0,3
2261,114269,268,2,,0.7611,3,,1,0.847255,0,3
2262,116124,260,5,,0.7291340000000001,5,,2,0.9254680000000001,0,6
2263,100673,271,3,,0.6737479999999999,4,,2,0.48397700000000005,0,3
2264,107282,134,10,,0.928815,4,,1,0.47057299999999996,0,4
2265,101449,254,0,1.0,0.9576959999999999,7,,2,0.11246700000000001,1,4
2266,114542,219,4,,0.696307,3,,1,1.0,0,3
